web-scraper-order,web-scraper-start-url,produk,produk-href,Nama,Gambar-src,Bahan,Cara Buat,Reaksi,Produk,Produk-href
1684589326-14,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=2,,,Kampel tempe,https://img-global.cpcdn.com/recipes/a22361d058fc8aad/680x482cq70/kampel-tempe-foto-resep-utama.jpg,"[{""Bahan"":""50 gr Beras""},{""Bahan"":""100 gr Terigu""},{""Bahan"":""sehelai Daun bawang""},{""Bahan"":""2 siung Cabai rawit bawang putih""},{""Bahan"":""6 iris Tempe""},{""Bahan"":""Garam,. Vetsin, royko""}]","[{""Cara Buat"":""Siapkan beras dan plastik\n\nBuat ketupat terlebih dahulu\n\nMasukan beras ke dalam plastik ½ plastik, klo pake plastik flip ckup kita flip dan tusuk2 ya, masukn ke dalam panci/magic com(aku pake magic com) stlh matang biarkan dingin terlebih dahulu""},{""Cara Buat"":""Siapkan tempe potong sesuai dg panjang dan lebar ketupat\n\nCuci Cabai rawit dan bawang\n\nIris daun bawang kecil2""},{""Cara Buat"":""Goreng Cabai rawit dan bawang lalu setelah matang\n\nBuat sambal \n\nCabai, bawang putih, garam, vetsin/micin\n\nIni gambar untuk sambalnya""},{""Cara Buat"":""Siapkan terigu daun bawang royko\n\nLalu tuang air jangan kekentalan dan jangan keenceran ya""},{""Cara Buat"":""Setelah kupat dingin dan kakal/kekal potong jadi 2\n\nDan kasih sambal lalu tempel tempe nya dan masukan ke terigu yg sudah siap dan goreng setelah minyak panas""},{""Cara Buat"":""Angkat dan siap disajikan""}]","[{""Reaksi"":""❤️\n 2""}]",Kampel tempe,https://cookpad.com/id/resep/16934724-kampel-tempe
1684589353-15,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=2,,,Krengsengan Jantung Hati Ayam + Tempe (660),https://img-global.cpcdn.com/recipes/2556453ade435edc/680x482cq70/krengsengan-jantung-hati-ayam-tempe-660-foto-resep-utama.jpg,"[{""Bahan"":""6 pasang jantung hati ayam""},{""Bahan"":""2 lembar daun salam""},{""Bahan"":""3 irisanTempe, potong kotak, goreng""},{""Bahan"":""2 sdm irisan daun bawang""},{""Bahan"":""Bumbu halus:""},{""Bahan"":""6 bawang merah""},{""Bahan"":""3 bawang putih""},{""Bahan"":""3 cabe merah buang biji (boleh tambah rawit), sisakan sebagian untuk irisan taburan""},{""Bahan"":""1/2 sdt.ketumbar bubuk""},{""Bahan"":""1 cm jahe""},{""Bahan"":""2 cm lengkuas""},{""Bahan"":""2 cm kunyit/ 1/4 sdt kunyit bubuk""},{""Bahan"":""Bumbu cemplung:""},{""Bahan"":""1 sereh, geprek""},{""Bahan"":""3 lembar daun jeruk""},{""Bahan"":""2 sdm minyak""},{""Bahan"":""2 sdm Kecap manis""},{""Bahan"":""secukupnya Gula, garam,lada, totole""},{""Bahan"":""1/2 sdt saos tomat""},{""Bahan"":""secukupnya Air""}]","[{""Cara Buat"":""Siapkan bahan.\n\nBelah jantung, bersihkan hati dan jantung dengan air mengucur. \n\nRebus dalam air mendidih masukkan daun salam + jantung hati. Masak 10 menit. Angkat bilas air. Potong hati.""},{""Cara Buat"":""Tumis bumbu halus sebentar lalu masukkan bumbu cemplung. \n\nAduk sampai harum.\n\nMasukkan tempe. Aduk. Beri kecap manis,gula,garam,lada, totole. Masukkan hati jantung + air secukupnya. Aduk rata. Setelah bumbu meresao tambahkan daun bawang dan cabe iris. Koreksi rasa. Kalau mau ada asam tambahkan saos tomat. Aduk rata.""},{""Cara Buat"":""Sajikan bersama nasi hangat. Wow, mantap😃""}]","[{""Reaksi"":""😋\n 15""},{""Reaksi"":""❤️\n 27""},{""Reaksi"":""👏\n 14""}]",Krengsengan Jantung Hati Ayam + Tempe (660),https://cookpad.com/id/resep/16935085-krengsengan-jantung-hati-ayam-tempe-660
1684589380-16,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=2,,,Tumis kerang cumi tempe,https://img-global.cpcdn.com/recipes/e7836f4c744874c8/680x482cq70/tumis-kerang-cumi-tempe-foto-resep-utama.jpg,"[{""Bahan"":""250 gr cumi""},{""Bahan"":""150 gr kerang kupas""},{""Bahan"":""200 gr tempe""},{""Bahan"":""3 siung baput""},{""Bahan"":""2 siung bamer""},{""Bahan"":""2 cabe merah""},{""Bahan"":""5 cabe kecil""},{""Bahan"":""5 cm jahe""},{""Bahan"":""1 sdm saos tiram""},{""Bahan"":""2 sdm kecap manis""},{""Bahan"":""1/3 sdt garam""},{""Bahan"":""50 ml air""}]","[{""Cara Buat"":""Potong korek tempe lalu goreng kering. Tumis aneka bawang hingga harum lalu masukkan cabe iris & air. Tambahkan kerang yg telah dicuci bersih beserta jahe.""},{""Cara Buat"":""Masak hingga kandungan air pada cumi & kerang keluar. Tambahkan tempe goreng lalu kecap & garam. Jangan lupa tes rasa.""},{""Cara Buat"":""Aduk hingga bumbu meresap & air menyusut. Matikan api kompor lalu masakan siap dihidangkan.""}]","[{""Reaksi"":""😋\n 6""},{""Reaksi"":""❤️\n 8""},{""Reaksi"":""👏\n 3""}]",Tumis kerang cumi tempe,https://cookpad.com/id/resep/16935083-tumis-kerang-cumi-tempe
1684589406-17,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=2,,,Kering Tempe,https://img-global.cpcdn.com/recipes/910915f1f4ec237d/680x482cq70/kering-tempe-foto-resep-utama.jpg,"[{""Bahan"":""1 papan tempe""},{""Bahan"":""1 gengam kacang tanah""},{""Bahan"":""Minyak untuk menggoreng""},{""Bahan"":""Secukupnya garam dan gula""},{""Bahan"":""Bumbu Halus :""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""2 siung bawang merah""},{""Bahan"":""9 buah cabe merah""},{""Bahan"":""12 buah cabe rawit""}]","[{""Cara Buat"":""Siapkan bumbu halus.""},{""Cara Buat"":""Goreng tempe dan kacang hingga matang. Sisihkan.""},{""Cara Buat"":""Tumis bumbu halus hingga harum, masukkan gula dan garam.""},{""Cara Buat"":""Masak hingga sambal kering, masukkan tempe dan kacang goreng, aduk rata. Sajikan..""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 7""},{""Reaksi"":""👏\n 5""}]",Kering Tempe,https://cookpad.com/id/resep/16935313-kering-tempe
1684589433-18,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=2,,,Santan balungan ayam pedas manis + tempe,https://img-global.cpcdn.com/recipes/d3e671db6c8eccf4/680x482cq70/santan-balungan-ayam-pedas-manis-tempe-foto-resep-utama.jpg,"[{""Bahan"":""1/4 kg balungan ayam""},{""Bahan"":""1/2 buah kelapa""},{""Bahan"":""6-8 siung bawang merah""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""2 butir kemiri""},{""Bahan"":""15 biji cabai rawit/ sesuai selera""},{""Bahan"":""6 biji cabai merah keriting""},{""Bahan"":""2 lembar daun salam""},{""Bahan"":""1 ruas jari kunyit""},{""Bahan"":""1 sdt garam/ bisa ditambahkan jika kurang rasanya""},{""Bahan"":""1 buah gula merah (iris halus)""},{""Bahan"":""secukupnya Penyedap rasa""}]","[{""Cara Buat"":""➡️Bersihkan ayam,lumuri dengan perasan jeruk nipis dan garam\n\n➡️ Cuci bersih. Sisihkan\n\n➡️ Didihkan air. Setelah air mendidih masukkan balungan ayam,rebus ±selama 10-15 menit atau hingga matang""},{""Cara Buat"":""➡️potong segitiga tempe/sesuai selera. Lalu kukus ±5 menit\n\n➡️ Setelah tempe matang sisihkan.\n\n➡️ Cuci bersih semua bumbu2 lalu sisihkan""},{""Cara Buat"":""➡️ Panaskan minyak lalu goreng smua bumbu kecuali daun salam\n\n➡️Goreng hingga berwarna keemasan \n\n➡️Taruh diatas cobek beri garam""},{""Cara Buat"":""➡️Ulek sampai halus smua bumbu2nya\n\n➡️ Masukkan kelapa ke dalam blender beri air lalu blend sampai benar-benar halus.\n\n➡️Lalu saring pisahkan santan kanil (pertama)dan santan kedua""},{""Cara Buat"":""➡️Iris2 gula merah lalu sisihkan.\n\n➡️Masukkan bumbu yang sudah halus ke dalam panci yang sudah diberi sedikit minyak. Tumis bumbu hingga harum""},{""Cara Buat"":""➡️ Masukkan daun salam \n\n➡️ Tambahkan santan dan masukkan tempe\n\n➡️Aduk hingga tercampur merata""},{""Cara Buat"":""➡️ Selanjutnya masukkan balungan ayam aduk2 hingga rata\n\n➡️ Masukkan gula merah ke dalam panci\n\n➡️ Tambahkan kaldu sapi secukupnya aduk2 hingga tercampur merata""},{""Cara Buat"":""➡️ Setelah mendidih Masukkan santan kanil aduk2 jangan sampai santan pecah. Lalu test rasa. Selamat mencoba 😊😊""}]","[{""Reaksi"":""😋\n 8""},{""Reaksi"":""❤️\n 16""},{""Reaksi"":""👏\n 10""}]",Santan balungan ayam pedas manis + tempe,https://cookpad.com/id/resep/16917413-santan-balungan-ayam-pedas-manis-tempe
1684589460-19,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=2,,,Tempe Penyet Sambal Kencur Kemangi,https://img-global.cpcdn.com/recipes/bf24be6dde0db102/680x482cq70/tempe-penyet-sambal-kencur-kemangi-foto-resep-utama.jpg,"[{""Bahan"":""1 papan Tempe uk Sedang""},{""Bahan"":""Secukupnya Air dan Garam utk rendaman""},{""Bahan"":""Secukupnya Minyak""},{""Bahan"":""1 ikat Daun Kemangi""},{""Bahan"":""🌶️ BAHAN BUMBU SAMBAL :""},{""Bahan"":""4 siung Bawang Merah""},{""Bahan"":""2 siung Bawang Putih""},{""Bahan"":""1 buah Cabe Merah Besar""},{""Bahan"":""3 buah Cabe Merah Keriting""},{""Bahan"":""5 buah Cabe Merah Rawit""},{""Bahan"":""1 ruas Kencur""},{""Bahan"":""Secukupnya Gula Pasir, Garam, dan Penyedap Rasa""}]","[{""Cara Buat"":""Potong2 tempe sesuai selera, lalu rendam tempe di air garam kurleb 10 menit.""},{""Cara Buat"":""Lalu goreng tempe hingga setengah matang, angkat dan tiriskan.""},{""Cara Buat"":""Siapkan bumbu sambal lalu potong dan tumis dlm minyak hingga layu lalu angkat pindahkan dalam wadah ulegan.""},{""Cara Buat"":""Lanjut haluskan bumbu, masukkan tempe yg sudah digoreng lalu penyet kasar tempe, masukkan daun kemangi.""},{""Cara Buat"":""Aduk rata sambal, bumbu dan kemangi,,, taaraaaa.... 🥰 sudah jadi deh 👍😉 siap disantap.""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 15""},{""Reaksi"":""👏\n 4""}]",Tempe Penyet Sambal Kencur Kemangi,https://cookpad.com/id/resep/16794822-tempe-penyet-sambal-kencur-kemangi
1684589487-20,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=2,,,Tahu tempe petai santan,https://img-global.cpcdn.com/recipes/5d3e4aabf21818a3/680x482cq70/tahu-tempe-petai-santan-foto-resep-utama.jpg,"[{""Bahan"":""6 tangkai petai""},{""Bahan"":""1 papan tempe""},{""Bahan"":""4 buah tahu""},{""Bahan"":""3 buah cabe hijau""},{""Bahan"":""1 batang daun bawang""},{""Bahan"":""1 buah santan sachet""},{""Bahan"":""3 lembar daun salam""},{""Bahan"":""2 ruas laos""},{""Bahan"":""4 butir cabe merah""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""1 sdm gula""},{""Bahan"":""1/2 sdt garam""},{""Bahan"":""1 sdt kaldu bubuk""}]","[{""Cara Buat"":""Siapkan bahan, iris daun bawang, bawang merah, bawang putih, goreng tempe dan tahu. Keluarkan biji petai""},{""Cara Buat"":""Tumis bawang merah dan bawang putih, masukkan petai, daun salam, laos.. Tumis hingga empuk dan harum""},{""Cara Buat"":""Tambahkan air 1000 ml, cabe hijau, santan sachet, tempe dan tahu, masukkan garam, gula dan kaldu bubuk, aduk aduk, angkat bila sdh mendidih. Hidangkan hangat.""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 7""},{""Reaksi"":""👏\n 3""}]",Tahu tempe petai santan,https://cookpad.com/id/resep/16935841-tahu-tempe-petai-santan
1684589722-1,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tempe Mendoan,https://img-global.cpcdn.com/recipes/ddcbdbc8fca3c4ed/680x482cq70/tempe-mendoan-foto-resep-utama.jpg,"[{""Bahan"":""10 lembar tempe mendoan""},{""Bahan"":""250 gr tepung terigu""},{""Bahan"":""2 batang daun bawang""},{""Bahan"":""Secukupnya air""},{""Bahan"":""Secukupnya minyak goreng""},{""Bahan"":""Secukupnya Cabai rawit ijo""},{""Bahan"":""Bumbu halus :""},{""Bahan"":""2 butir bawang putih""},{""Bahan"":""1 sdt ketumbar""},{""Bahan"":""Secukupnya garam""},{""Bahan"":""Secukupnya royco""}]","[{""Cara Buat"":""Haluskan bumbu. \n\nPotong2 daun bawang.""},{""Cara Buat"":""Siapkan tepung dalam mangkok, masukkan bumbu, dan daun bawang. \n\nTambahkan air. Koreksi rasa.""},{""Cara Buat"":""Panaskan minyak goreng. \n\nCelupkan tempe 1 per satu ke dalam adonan tepung. \n\nGoreng tempe dengan dibalur adonan tepung.\n\nJangan terlalu lama, setengah matang saja. \n\nKarena dibuat mendoan.""},{""Cara Buat"":""Setelah matang, angkat, tiriskan dan sajikan dengan sambal kecap ataupun Cabai rawit ijo.""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 8""},{""Reaksi"":""👏\n 2""}]",Tempe Mendoan,https://cookpad.com/id/resep/16930260-tempe-mendoan
1684589749-2,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Sambal Tempe Kecombrang,https://img-global.cpcdn.com/recipes/47c607fe7d841ab6/680x482cq70/sambal-tempe-kecombrang-foto-resep-utama.jpg,"[{""Bahan"":""1 papan Tempe""},{""Bahan"":""Bunga Kecombrang secukupnya, sekitar 3 helai kelopak bunga, iris tipis""},{""Bahan"":""Bawang merah 5, iris tipis""},{""Bahan"":""2 Bawang putih""},{""Bahan"":""5 Cabai merah""},{""Bahan"":""5 Cabai rawit""},{""Bahan"":""1 ruas Kunyit""},{""Bahan"":""Lengkuas 1 ruas, geprek""},{""Bahan"":""3 lembar Daun salam""},{""Bahan"":""3 lembar Daun jeruk purut""},{""Bahan"":""Serai/sereh 1 batang, geprek""},{""Bahan"":""Daun bawang, iris tipis""},{""Bahan"":""sesuai selera Garam, gula, penyedap rasa""},{""Bahan"":""Minyak goreng secukupnya untuk menumis bumbu dan menggoreng tempe""}]","[{""Cara Buat"":""Potong tempe kecil-kecil supaya mudah dihaluskan, goreng hingga matang kecoklatan, tiriskan dan ulek kasar.""},{""Cara Buat"":""Haluskan kunyit, bawang putih, Cabai rawit, dan Cabai merah, sisihkan.""},{""Cara Buat"":""Panaskan sedikit minyak goreng lalu tumis bumbu halus, irisan bawang merah, serai, lengkuas, daun salam, dan daun jeruk sampai harum.""},{""Cara Buat"":""Masukkan tempe yg sudah diulek kasar, daun bawang, dan kecombrang. Beri garam, gula, dan penyedap sesuai selera. Tumis sampai semua tercampur rata, cek rasa untuk koreksi sesuai selera.""},{""Cara Buat"":""Tumis hingga semua bumbu matang (tanak).""}]","[{""Reaksi"":""❤️\n 2""},{""Reaksi"":""👏\n 1""}]",Sambal Tempe Kecombrang,https://cookpad.com/id/resep/16930345-sambal-tempe-kecombrang
1684589776-3,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tempe Geprek,https://img-global.cpcdn.com/recipes/c83a89faa5a3beec/680x482cq70/tempe-geprek-foto-resep-utama.jpg,"[{""Bahan"":""1 papan tempe""},{""Bahan"":""10 buah Cabai merah""},{""Bahan"":""10 buah rawit merah""},{""Bahan"":""2 buah Cabai hijau""},{""Bahan"":""5 siung bawang merah""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""secukupnya Gula garam kaldu jamur""}]","[{""Cara Buat"":""Goreng tempe sisihkan. \n\nLalu goreng bawang dan cabai hingga layu.""},{""Cara Buat"":""Angkat Cabai dan bawang, ulek tambahkan gula garam dan kaldu jamur. Lalu tambahkan tempe goreng. Geprek²""},{""Cara Buat"":""Panaskan sisa minyak, tuang ke atas ulekan Cabai dan tempe""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 7""},{""Reaksi"":""👏\n 2""}]",Tempe Geprek,https://cookpad.com/id/resep/16930472-tempe-geprek
1684589804-4,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Sayur Teri Tempe tanpa santan,https://img-global.cpcdn.com/recipes/f128f7dcba06bb4e/680x482cq70/sayur-teri-tempe-tanpa-santan-foto-resep-utama.jpg,"[{""Bahan"":""100 gr ikan teri""},{""Bahan"":""1 papan tempe""},{""Bahan"":""2 lembar daun salam""},{""Bahan"":""1 batang sereh (geprek)""},{""Bahan"":""15 buah cabai hijau keriting (iris) banyaknya sesuai selera""},{""Bahan"":""1 sdt lada bubuk""},{""Bahan"":""secukupnya Garam, kaldu jamur dan gula""},{""Bahan"":""secukupnya Air""},{""Bahan"":""Bumbu Halus""},{""Bahan"":""10 buah cabai merah / rawit merah (sesuai selera)""},{""Bahan"":""9 siung bawang merah""},{""Bahan"":""4 siung bawang putih""},{""Bahan"":""2 butir kemiri (sangrai)""},{""Bahan"":""2 cm kunyit""}]","[{""Cara Buat"":""Cuci bersih ikan dan tempe. Lalu potong tempe menjadi kotak kecil. Lalu sisihkan""},{""Cara Buat"":""Tumis bumbu halus hingga wangi, tambahkan daun salam dan sereh. Masak hingga matang dan berminyak""},{""Cara Buat"":""Tambahkan air, tempe, ikan teri dan irisan cabai hijau. Lalu tunggu mendidih. Tambahkan garam, lada, gula dan kaldu. Cek rasa, masak hingga airnya sedikit menyusut. Lalu siap untuk dihidangkan.""}]","[{""Reaksi"":""😋\n 6""},{""Reaksi"":""❤️\n 4""},{""Reaksi"":""👏\n 1""}]",Sayur Teri Tempe tanpa santan,https://cookpad.com/id/resep/16930693-sayur-teri-tempe-tanpa-santan
1684589832-5,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Bacem Tahu Tempe,https://img-global.cpcdn.com/recipes/cb73510245991a3a/680x482cq70/bacem-tahu-tempe-foto-resep-utama.jpg,"[{""Bahan"":""10 potong Tahu Putih""},{""Bahan"":""10 potong Tempe""},{""Bahan"":""2 gelas Air Kelapa""},{""Bahan"":""secukupnya Air""},{""Bahan"":""Bumbu halus""},{""Bahan"":""3 siung Bawang Putih""},{""Bahan"":""4 siung Bawang Merah""},{""Bahan"":""1/2 sendok teh Ketumbar bubuk""},{""Bahan"":""2 buah Kemiri""},{""Bahan"":""4 mata Asam Jawa""},{""Bahan"":""Bumbu Cemplung""},{""Bahan"":""7 lembar Daun Salam""},{""Bahan"":""2 cm Lengkuas digeprek""},{""Bahan"":""3-4 sendok makan Kecap Manis""},{""Bahan"":""2 sendok makan Gula Merah (gula aren)""},{""Bahan"":""1/2 sendok makan Garam (sesuai selera)""}]","[{""Cara Buat"":""Persiapan alat dan bahan. Tahu dsn tempe dipotong ukuran sedang. Bumbu halus dihaluskan.""},{""Cara Buat"":""Siapkan wajan atau panci. Tata daun salam di bagian bawah kemudian letakkan tahu dan tempe. Tambahkan bumbu halus dan masukkan air kelapa""},{""Cara Buat"":""Tambahkan irisan gula merah /aren dan kecap manis kemudian masak dengan api sedang kecil hingga airnya menyusut.""},{""Cara Buat"":""Setelah air menyusut, bacem sudah jadi. Penyajiannya bisa digoreng terlebih dahulu atau bisa langsung disajikan. Bisa juga disimpan di kulkas untuk stok lauk cepat.""},{""Cara Buat"":""Sajikan (me: dengan digoreng dulu)""},{""Cara Buat"":""Selesai, Alhamdulillah sedep gurih dan legit 🤗""}]","[{""Reaksi"":""😋\n 5""},{""Reaksi"":""❤️\n 10""},{""Reaksi"":""👏\n 7""}]",Bacem Tahu Tempe,https://cookpad.com/id/resep/16893282-bacem-tahu-tempe
1684589860-6,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tempe Sosis Baby Gurita,https://img-global.cpcdn.com/recipes/879936facb759d64/680x482cq70/tempe-sosis-baby-gurita-foto-resep-utama.jpg,"[{""Bahan"":""3 bh sosis (potong 3 bagian)""},{""Bahan"":""1 bh tempe""},{""Bahan"":""2 bh bawang putih (ulek halus)""},{""Bahan"":""2 btg daun seledri (iris2)""},{""Bahan"":""3 bh cabe rawit (iris2)""},{""Bahan"":""secukupnya garam, kaldu bubuk, dan lada""},{""Bahan"":""1 1/2 sdm terigu""},{""Bahan"":""larutan terigu utk celupan (adonan kental)""},{""Bahan"":""secukupnya tepung roti/panir""},{""Bahan"":""saus sambel untuk cocolan""}]","[{""Cara Buat"":""Ulek halus bawang putih, setelah itu potong2 sosis. jangan lupa iris2 satu sisinya agar nanti mengembang menjadi kaki gurita.""},{""Cara Buat"":""Kukus tempe setelah itu kmhanvurkan tempe, masukkan irisan rawit, seledri, garam, kaldu bubuk dan terigu.""},{""Cara Buat"":""Uleni dan aduk rata hingga bisa di bentuk. rekatkan adonan ke sosis, celupkan ke adonan terigu, lalu celupkan ke tepung roti. Lakukan hingga selesai.""},{""Cara Buat"":""Goreng hingga golden brown, angkat dan tiriskan. siap di sajikan dengan saus sambal dan mayonaise. yummy..""}]","[{""Reaksi"":""😋\n 8""},{""Reaksi"":""❤️\n 13""},{""Reaksi"":""👏\n 7""}]",Tempe Sosis Baby Gurita,https://cookpad.com/id/resep/13937824-tempe-sosis-baby-gurita
1684589891-7,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tempe Kecap,https://img-global.cpcdn.com/recipes/6bb1bc4e783d92c9/680x482cq70/tempe-kecap-foto-resep-utama.jpg,"[{""Bahan"":""1 papan tempe uk. kecil, potong kecil""},{""Bahan"":""2 siung bawang putih, iris""},{""Bahan"":""2 siung bawang merah, iris""},{""Bahan"":""4 buah cabe rawit, iris""},{""Bahan"":""1/4 sdt garam""},{""Bahan"":""1/4 sdt lada bubuk""},{""Bahan"":""3 sdm kecap manis""},{""Bahan"":""secukupnya Air,""},{""Bahan"":""Minyak, untuk menumis""}]","[{""Cara Buat"":""Goreng tempe setengah matang, sisihkan""},{""Cara Buat"":""Tumis bawang putih, bawang merah, dan cabe rawit hingga layu""},{""Cara Buat"":""Masukkan tempe, dan air lalu bumbui dengan garam, lada, dan kecap manis""},{""Cara Buat"":""Koreksi rasa, siap dihidangkan 🥰""}]","[{""Reaksi"":""😋\n 5""},{""Reaksi"":""❤️\n 8""},{""Reaksi"":""👏\n 3""}]",Tempe Kecap,https://cookpad.com/id/resep/16909545-tempe-kecap
1684589918-8,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tempe Goreng Simple,https://img-global.cpcdn.com/recipes/e9278b8d9d480d9d/680x482cq70/tempe-goreng-simple-foto-resep-utama.jpg,"[{""Bahan"":""1/2 Papan Tempe""},{""Bahan"":""secukupnya Garam""},{""Bahan"":""secukupnya Air matang""},{""Bahan"":""Kaldu bubuk (opsional)""},{""Bahan"":""Minyak untuk menggoreng""}]","[{""Cara Buat"":""Iris tempe tapi jangan terlalu tipis nanti hancur ketika digoreng.""},{""Cara Buat"":""Pindahkan tempe ke dalam wadah/mangkuk. Tambahkan garam, kaldu bubuk dan air matang. Untuk banyak/sedikitnya air dikira-kira saja ya. Kalau saya ga terlalu banyak air (kalau tempe nya banyak, bagi dua ajaa untuk rendamannya/bergantian).""},{""Cara Buat"":""Siapkan wajan/teflon dan masukan minyak goreng. Setelah minyak panas, goreng tempe hingga golden brown.""},{""Cara Buat"":""Jika telah selesai menggoreng, silahkan di hidangkan.""},{""Cara Buat"":""Oia, bisa juga ya pakai airfryer, tp setiap tempe nanti di kasih minyak goreng boleh pake kuas. Dan wadah air fryernya juga dikasih olesan minyak goreng.""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 4""},{""Reaksi"":""👏\n 1""}]",Tempe Goreng Simple,https://cookpad.com/id/resep/16931579-tempe-goreng-simple
1684589950-9,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,537. Sayur Lombok Tempe Ayam,https://img-global.cpcdn.com/recipes/2af4d6a4625a8129/680x482cq70/537-sayur-lombok-tempe-ayam-foto-resep-utama.jpg,"[{""Bahan"":""1 papan Tempe, potong dadu""},{""Bahan"":""100 gr Ayam fillet, potong dadu""},{""Bahan"":""1 papan Petai (me : skip)""},{""Bahan"":""1 bks Santan (me : skip)""},{""Bahan"":""1/2 sdm Ebi""},{""Bahan"":""1/2 sdt Garam""},{""Bahan"":""1/2 sdt Kaldu bubuk""},{""Bahan"":""1/2 sdt Gula pasir""},{""Bahan"":""2 lembar Daun Salam""},{""Bahan"":""1 ruas Lengkuas, memarkan""},{""Bahan"":""500 ml Air""},{""Bahan"":""Minyak Sayur""},{""Bahan"":""Bahan Iris""},{""Bahan"":""3 butir Bawang Merah""},{""Bahan"":""2 siung Bawang Putih""},{""Bahan"":""2 buah Cabe Merah""},{""Bahan"":""2 buah Cabe Hijau""},{""Bahan"":""2 buah Cabe Rawit""}]","[{""Cara Buat"":""Panaskan minyak, tumis ayam hingga setengah matang, angkat, tiriskan.""},{""Cara Buat"":""Ayam bisa ditumis bersama dengan bahan iris, bisa juga ditumis terpisah terlebih dahulu""},{""Cara Buat"":""Tumis bahan iris dan ebi hingga wangi, masukkan ayam dan tempe, tumis sebentar. Tambahkan air, masak hingga mendidih, beri bumbu, koreksi rasa dan siap dinikmati 🫰🏻👩🏻‍🍳""}]","[{""Reaksi"":""😋\n 19""},{""Reaksi"":""❤️\n 27""},{""Reaksi"":""👏\n 14""}]",537. Sayur Lombok Tempe Ayam,https://cookpad.com/id/resep/16930613-537-sayur-lombok-tempe-ayam
1684589977-10,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Labu siam tempe,https://img-global.cpcdn.com/recipes/680b4e5af3c8aea6/680x482cq70/labu-siam-tempe-foto-resep-utama.jpg,"[{""Bahan"":""3 buah labu siam sedang""},{""Bahan"":""1/4 papan tempe""},{""Bahan"":""Lengkuas""},{""Bahan"":""2 buah Cabai jablay""},{""Bahan"":""1 buah Cabai keriting""},{""Bahan"":""3 siung Bawang merah""},{""Bahan"":""2 siung Bawang putih""},{""Bahan"":""1 sdm Saus tiram""},{""Bahan"":""1/4 sdt Garam""},{""Bahan"":""1 sdm Totole""},{""Bahan"":""1/2 sdt Lada bubuk""}]","[{""Cara Buat"":""Iris labu siam kecil2, cuci bersih & rendam air garam sebentar. Lalu tiriskan""},{""Cara Buat"":""Potong tempe kotak2""},{""Cara Buat"":""Tumis bawang merah, bawang putih hingga harum""},{""Cara Buat"":""Setelah harum masukan tempe, goreng sebentar lalu masukan labu siam""},{""Cara Buat"":""Beri bumbu saus tiram, garam, totole, lada bubuk, gula. Setelah itu masukan air, tunggu hingga mendidih, koreksi rasa.""},{""Cara Buat"":""Tunggu sampai air menyerap, angkat & sajikan""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 5""},{""Reaksi"":""👏\n 3""}]",Labu siam tempe,https://cookpad.com/id/resep/16931721-labu-siam-tempe
