User_id,Title,Rating
11594,Tumis cumis tempe cabai hijau,0.0
11594,Mie Ayam Spesial ala Mommy Juna,5.0
11594,Tongseng Kambing (Kering),2.0
11601,Balado Ikan Cue Tongkol,4.0
11601,Gulai Rebung Ayam Telur,1.0
11601,Stick tempe oregano,3.0
11601,Tahu pete kecap ala rumahan,5.0
11607,Galantin daging sapi,5.0
11607,Pare Udang Masak Taoco ala dapur ku,5.0
11607,Empal Daging Sapi,3.0
11607,Tempe menjes merakyat,5.0
11608,Tumis Kornet Telor,4.0
11608,Sop iga sapi beningku,4.0
11608,Ayam Panggang,2.0
11608,Taxo ayam pedas manis,4.0
11613,Labu siem telor,3.0
11613,Sate kambing bumbu kecap#kitaBerbagi,2.0
11613,Soto Kambing Kuah Bening Mang Yudi (#pr_homemadestreetfood),3.0
11613,Lodeh Terong Kacang Tempe Tidak Pedass ramah anak,1.0
11617,Bawal bakar pedas,0.0
11617,Telor rebus,2.0
11617,Pindang Ikan Mujair,0.0
11617,Telur & Tahu Balado,3.0
11618,Balado telur,4.0
11618,Sate Kambing Empuk Sambel Kecap,0.0
11618,Orak arik buncis wortel telor,4.0
11618,Tempe Kemangi Bu-Ris Enaak,4.0
11622,Semur Hati Sapi,3.0
11622,Ote-ote (bakwan) Udang,1.0
11622,🌶 🌶 #KitaBerbagi.. Gule kambing pedas kacang panjang,5.0
11622,Tumis Tahu Brokoli,4.0
11640,Tahu cabe crispy,4.0
11640,Udang goreng tepung sederhana,2.0
11640,Nugget mie ayam keju,2.0
11640,Ikan Tongkol Balado,3.0
11653,Ayam Geprek a’la Dina,2.0
11653,Gulai Daging Kambing,5.0
11653,Udang Jengkol Cabe Ijo,0.0
11653,Orek tempe pedas manis gurih,1.0
11679,Pindang Udang,4.0
11679,Iga Sapi Bumbu Kecap,0.0
11679,Sapi Lada Hitam (Beef Black Pepper),4.0
11679,Perkedel tahu udang,1.0
11686,Sate kambing,0.0
11686,Sate kambing manis,1.0
11686,Telur Ceplok Balado #KisahKasihCookpad,3.0
11686,Oseng kikil tahu cabe,0.0
11705,Sate goreng daging sapi (oseng sate),1.0
11705,Tumis kangkung tauco udang telur puyuh (resep kilat),4.0
11705,Chicken egg roll ala hokben,1.0
11705,"Hotdog braised lamb,with nachos &coleslaw",4.0
11714,Nasi Goreng Rempah Sapi,3.0
11714,Opor Ayam Nyemek,1.0
11714,Nasi goreng kambing,1.0
11714,Tahu walik isi aci,0.0
11718,Toge cah telur,3.0
11718,Ayam Kecap,2.0
11718,Tongseng kambing,3.0
11718,Sate goreng sapi/kambing,4.0
11730,Dendeng Sapi Balado,1.0
11730,Kembung suwir sambel korek,1.0
11730,Hintalu besantan (telur masak santan),5.0
11730,Udang Goreng Mentega,4.0
11739,Nasi Kebuli Daging Sapi,3.0
11739,Botok Ayam Minimalis,5.0
11739,Tahu isi sosis,1.0
11739,Semur kambing endes #KitaBerbagi,0.0
11760,Tumis orek tahu,4.0
11760,Telor Balado (keto friendly),1.0
11760,Tempe meled,0.0
11760,Germasem Ayam Kampung,3.0
11789,Sate Tempe,5.0
11789,Tongseng kambing simpel,0.0
11789,Semur tulang sapi lada hitam,0.0
11789,Nugget Daging Sapi,4.0
11821,Beef Teriyaki,4.0
11821,Siomay Udang Sambal Kecap,4.0
11821,Tumis Tahu Kecambah,5.0
11821,Tumis Sayur & Udang,1.0
11836,Telur tumis sambal,1.0
11836,Gulai ikan bandeng,5.0
11836,Ayam Kecap,3.0
11836,Mun tahu Ayam,4.0
11842,Tempe mercon kekinian,0.0
11842,Sayur rebung+tahu,1.0
11842,Semur Telur & Tahu,4.0
11842,Nila Asam Manis Pedas,4.0
11856,Sosis telur saus tiram,0.0
11856,Telur ceplok kecap,3.0
11856,Daging Sapi Merica Item,1.0
11856,Gulai Daging Kambing,5.0
11860,Nugget Tempeh (Simple & Tasty) Cocok untuk anak-anak,1.0
11860,Semur Ayam dan Kentang,2.0
11860,Nasi Kebuli,1.0
11860,Udang buncis saus padang super pedas mudah #homemadebylita,4.0
11861,Sambel goreng kentang lidah sapi ala rawid kitchen,2.0
11861,Udang pedas asam belimbing,1.0
11861,Semur tahu telor (ala betawi),5.0
11861,Kentang telur dadar,4.0
11863,Bitter ballen smoke beef,5.0
11863,"Ungkepan Ayam, Tahu, Tempe",5.0
11863,Tempe katsu,0.0
11863,Bakwan udang sayuran,1.0
11872,Cah tahu putih with asparagus,2.0
11872,Pepes Tahu,5.0
11872,Perkedel kentang abon sapi,4.0
11872,Ayam tahu telur,0.0
11891,Sambal goreng Hati sapi kentang pete,0.0
11891,Ayam Bakar Madu (diner DEBM),1.0
11891,Udang Balado,0.0
11891,Bakso sapi blender + kuah,0.0
11914,Tomyam (jawa) ikan patin sederhana dan praktis,0.0
11914,Tumis tempe kacang panjang,4.0
11914,Ikan Bandeng Presto Salted Egg (Telur Asin),4.0
11914,Kambing ala Bulgogi,0.0
11926,Tumis kacang panjang kekyan tahu tempe,2.0
11926,Gurame Kuah Kuning (DEBM),1.0
11926,Tongseng Kambing,2.0
11926,Tumis Sawi Telur Dadar,1.0
11937,Bakwan Sayur dan Udang,3.0
11937,Gulai Patin Buncis,5.0
11937,Balado puyuh tahu dan kentang,5.0
11937,Tumis tongkol cabe tomat,4.0
11950,Sambal Udang Kentang,0.0
11950,Pangsit Udang Mayo,5.0
11950,Beef Baked Rice Bukhari,1.0
11950,Balado Telur Dadar Irit,2.0
11964,Tongseng Kambing (dan tips biar ngga tengik) #KitaBerbagi,2.0
11964,Bekal Suami - Rice Bowl Telur Sosis Jagung Lada Hitam,2.0
11964,Bandeng presto pedas,2.0
11964,Oseng Kecap Jeroan Kambing,0.0
11966,Telur dadar sayuran,2.0
11966,Hintalu betumpi (dadar telur dicampur kelapa parut),3.0
11966,Telur dadar sayuran,5.0
11966,Ayam Kecap Mentega,5.0
11969,Sambal Tahu,3.0
11969,Tahu isi sayuran (pedas),3.0
11969,Baby Kaylan Siram Tahu Telur,0.0
11969,Tahu sumpel/tahu isi sayuran,3.0
11988,Kerecek pindang tongkol Pete selong,4.0
11988,Balada udang tahu,2.0
11988,Mie Ayam (mie instan),2.0
11988,Sup Ayam Rawit,0.0
12001,Ayam Kecap/Semur,5.0
12001,Telur Dadar Gembung,1.0
12001,Telor Tahu Bumbu Bacem Pedas,2.0
12001,Bakso Sapi Homemade 🍲,5.0
12006,Sapi semur panggang teflon,4.0
12006,Tongseng Kambing Jogja (otentik warisan mertua),5.0
12006,Oseng Labu Siam dan Tempe,2.0
12006,Asam-asam Iga Sapi,2.0
12013,Kepala Kakap Masak Kuning,4.0
12013,Nugget Ayam-Wortel NonMSG,2.0
12013,Sambel Tempe ala RHpawonalit,4.0
12013,Lele Suwir Kemangi,5.0
12015,Telur rebus penyetan sambal rebus,4.0
12015,Telur Dadar Bumbu Pedas Sederhana,2.0
12015,Sambal goreng udang rambak,3.0
12015,Pindang Ikan Gabus🐟 SiHot (Simple n Hot👅),0.0
12027,Udang Goreng Tepung,4.0
12027,Bakso Sapi Sehat,5.0
12027,Udang Tempe Balado 🍤,0.0
12027,Telur ceplok teri bumbu merah ala fe',5.0
12035,Tongseng Kambing ala Mey,0.0
12035,Pecak Lele Sambal Kencur,4.0
12035,Udang tepung sambal matah,5.0
12035,Semur tahu telur,0.0
12040,Ayam Goreng Lengkuas ala Those,3.0
12040,Sate gule kambing madura#kita berbagi,1.0
12040,Sop ayam,5.0
12040,Dadar jagung tahu,2.0
12058,Udang goreng crispy,0.0
12058,Daging sapi goreng,1.0
12058,Udang Pedas,0.0
12058,Martabak isi tahu,3.0
12060,Sayur labu siam tempe,3.0
12060,Mendol tempe simple,1.0
12060,Ayam goreng tepung simple,0.0
12060,Tongseng Praktis,4.0
12061,Ice cream Susu sapi,2.0
12061,Nasi Goreng Udang,3.0
12061,Nasi Goreng Kambing,5.0
12061,Telur Tempe Bumbu Bali,3.0
12074,Sate Goreng,5.0
12074,Sop bakso sapi,1.0
12074,Ayam goreng,4.0
12074,Telur Ceplok Sambal Matah,5.0
12082,Sop telur simple ala Nyomel,5.0
12082,Udang-Lemon-Garlic,0.0
12082,Tahu gejrot khas cirebon (ala niaprastisia),2.0
12082,Ayam Sambal Kecap,0.0
12085,"Telur ""ayam"" asin homemade",2.0
12085,Risol Ayam Jagung Manis Pedas,1.0
12085,Ayam kecap taoge,4.0
12085,Mie ayam enak simpel,0.0
12094,Udang saus padang,2.0
12094,Tumis Tahu Telur Puyuh,2.0
12094,Ayam Bakar Bumbu Rujak,0.0
12094,Chicken Crispy Wings Saus Barbeque Pedas,2.0
12098,Sayur kari nangka tahu tempe.,2.0
12098,Sate Maranggi,0.0
12098,Barbecue Shrimp Bekal Anak,2.0
12098,Nugget ayam udang,5.0
12109,Udang pete tahu masak tauco,1.0
12109,Tahu Bakso Teriyaki Suka Suka,3.0
12109,Ayam geprek sambel matah,0.0
12109,Prawn and Squid Ink Pasta Oglio Olio,3.0
12114,Tempe Tahu Asam Manis,1.0
12114,Ikan Patin Goreng Bumbu Kuning,2.0
12114,Telur tipis,3.0
12114,Bandeng Tumis Aceh (Geumuloh Teucrah),2.0
12129,Nasgor Teriyaki Udang 🍛😋 (#PR_HomemadeStreetFood),2.0
12129,Nasi Goreng Kambing,0.0
12129,Nugget ayam udang,5.0
12129,Pindang kambing ala khambec,3.0
12130,Bistik sapi empuk. Dengan tips memasak daging agar cepat empuk,0.0
12130,Sup Bola - bola Udang Yummy 🍲,2.0
12130,Terik daging sapi campur tahu,5.0
12130,Mie Kuah Kambing Lada Hitam,1.0
12134,Sapi lada hitam,5.0
12134,Telur Masak Tomat,4.0
12134,Tempe Isi,1.0
12134,Sapi semur panggang teflon,4.0
12151,Telur bumbu Bali,5.0
12151,Ayam semur kecap,3.0
12151,Udang Tofu saos asam manis,4.0
12151,Roti goreng isi ayam,4.0
12165,Kari Ayam,3.0
12165,Bakso sapi,5.0
12165,Ayam bekakak,3.0
12165,Gammi Udang,3.0
12168,Bakso ayam keju ala debm,2.0
12168,Pindang telur (simpel),2.0
12168,Ayam pok pok saos telur asin,2.0
12168,Galantin daging sapi dan ayam,5.0
12174,Makaroni telor a.k.a Maklor,1.0
12174,Brokoli Cah Sapi,3.0
12174,Krengsengan daging kambing,4.0
12174,Macope cah ayam,2.0
12194,Tempe mendoan 😋,3.0
12194,Sup Daging Sapi,5.0
12194,Telur ceplok masak kecap,4.0
12194,Sate goreng,4.0
12214,Tumis pucuk pepaya vs tempe,0.0
12214,Chicken geprek sambel ijo,2.0
12214,Sayur Sawi Kuah Udang,1.0
12214,Bihun rebus ayam geprek,4.0
12244,Tumis kerang cambah tempe,3.0
12244,Pesmol Gurame,2.0
12244,Tumis Tempe Buncis Brokoli (TTBB) *simple,5.0
12244,Ceker sayap kepala ayam sambal mercon,4.0
12251,Sop kambing#kita berbagi,2.0
12251,Penne Spicy Shrimp#PR_Pasta,0.0
12251,Sambal Tempe Kemangi,5.0
12251,Ikan Makarel Masak Pedas,4.0
12254,Soto Kambing simpel.. 🐐#KitaBerbagi,4.0
12254,Tumis Kangkung tempe pedas,4.0
12254,Bihun Udang,0.0
12254,Tempe Mendoan,2.0
12273,Udang goreng tepung,1.0
12273,Gulai kepala sapi,4.0
12273,Rendang daging sapi istimewa,2.0
12273,Ikan sarden telur ceplok,4.0
12280,Krengsengan Tulang Kambing #kitaberbagi,3.0
12280,Beef Steak with Blackpepper Sauce,1.0
12280,Sayap Ayam Trasi Panggang,0.0
12280,🐣 Telur dadar gulung 🐣,0.0
12286,Telur sambal ijo💓,1.0
12286,Ayam geprek pedes,1.0
12286,Cilok balut telur,2.0
12286,Patin Kecap,1.0
12291,Tahu dorokdok alias kerupuk kulit. saori lada hitam,1.0
12291,Sate barokah saus kacang,3.0
12291,Telur Pindang,0.0
12291,Chicken Katsu,5.0
12304,Oseng kacang panjang tempe,3.0
12304,Pempek tengiri,5.0
12304,Bakso Sapi Homemade,5.0
12304,Kwetiauw Sapi Siram ala Resto Chinese Food - Enak Sehat Halal,2.0
12307,Gulai kambing ala simbok,2.0
12307,Burger with Homemade Beef Patty,2.0
12307,Soto bening daging sapi,0.0
12307,Mendol/Perkedel Tempe,4.0
12308,Bacem Tempe*n*Tahu (air kelapa)🌴,0.0
12308,Topping ayam mie ayam,3.0
12308,Beef Teriyaki Sederhana,3.0
12308,Tahu Cabe Garam,3.0
12319,Gulai daging kambing + balungan kambing #KitaBerbagi,2.0
12319,Sup Pare Putih dengan Iga Kambing/ Sapi,1.0
12319,Sapi Goreng Asam,2.0
12319,Tumis Terong Ijo Tempe Teri Jengkol,0.0
12324,Tumis Brokoli Tahu Telur Jamur,4.0
12324,Sayur Kuning Tempe Daun Katuk,3.0
12324,Cilok Isi Telur,4.0
12324,Soto ayam kuah santan,0.0
12327,Ikan Teri Telur Simpel!,0.0
12327,Kuah marak kambing ainal,4.0
12327,Baso sapi,1.0
12327,Karabu Talua (Telor),3.0
12331,Sosis Gulung Tempe,4.0
12331,Sate Sapi Buntel,2.0
12331,Tahu kuah kecap,4.0
12331,Udang bakar gurih asin mantap,4.0
12332,Kering Tempe pedas manis,4.0
12332,Udang Pete Cabe Ala Mama Kina,5.0
12332,Tahu Cabe Garam,3.0
12332,Bakso Sapi,1.0
12344,Tongseng Sapi Tanpa Santan,2.0
12344,Pempek sutra ikan tenggiri non MSG,4.0
12344,Sate rembiga/rembige (sate daging sapi pedas manis khas Lombok),4.0
12344,Dumpling/gyoza udang,5.0
12351,Tengkleng Kambing Khas Solo Tanpa Santan,1.0
12351,Telur orak arik sosis bakso,0.0
12351,Sayur Asem Udang,3.0
12351,Ikan Pari Panggang,5.0
12370,Tahu Aci Pedas Manis #Bandung_RecookOchirosi,5.0
12370,Udang saus tiram,2.0
12370,Udang Saos Tiram,1.0
12370,Bacem tahu tempe dan sawi rebus,1.0
12372,Udang Bakar,5.0
12372,Pepes Ikan Tuna Bumbu Orange,2.0
12372,Daging sapi jagung wortel bumbu saos tiram,1.0
12372,Sop IGA sapi sederhana enak,4.0
12417,Tempe Cabe Garam,3.0
12417,Sate Gurih🍢,2.0
12417,Udang + putih telur saus teriyaki,4.0
12417,Gulai Kambing Pedas,1.0
12427,Tempe goreng ori...🍡,2.0
12427,Sambal Gami Udang,2.0
12427,Tempe & Tahu Bacem,5.0
12427,Tahu pedas jeletot,1.0
12428,Ikan tongkol woku,5.0
12428,Tumis jagung udang papay,3.0
12428,Kakap merah kuah asam dan kemangi,2.0
12428,Tongkol&Jengkol Balado,4.0
12449,Gulai Ikan Kakap,2.0
12449,Ayam Goreng Mentega Gampil bin Gacil,5.0
12449,Bandeng bumbu kuning,4.0
12449,Tempe chrispy,1.0
12454,Kuah Asam Pedas Tulangan Sapi,3.0
12454,Gulai kikil kambing,2.0
12454,Tahu baso dan baso ikan tenggiri. Simple,4.0
12454,Bandeng Presto Balado,2.0
12475,Ayam Lada Hitam (Chicken Black Pepper),4.0
12475,Ayam Crispy Lada Hitam Saus Cabai dan Tomat,0.0
12475,Ayam suwir bakso sambal terasi,5.0
12475,Oseng sawi asin daging sapi,5.0
12478,Tumis Udang Tempe,4.0
12478,Tahu crispy,4.0
12478,Telor Belah Sambal Goreng / Balado,2.0
12478,Oseng Koyor Sapi,2.0
12496,Rendang sapi,1.0
12496,Tongkol Masak Sarden,1.0
12496,Satelit (Sate Telur Lilit) #ketopad_cp_telur,4.0
12496,Oseng tahu sumedang dan sawi simple,2.0
12515,Rawon daging sapi,0.0
12515,Minyak udang,5.0
12515,Tumis Ayam Sederhana,3.0
12515,Telur dadar minimalis dan sederhana,4.0
12527,Tumis tempe kacang panjang special,2.0
12527,Kulit pangsit ayam kuah,2.0
12527,Tempe Geprek Enak,3.0
12527,Tahu kecap pedas ala2 aku haha,3.0
12533,Stik Tahu Kriuk ala kosan,2.0
12533,Tempe goreng tepung,3.0
12533,Abon ayam 🐓 like abon sapi 🐄,4.0
12533,07.Tauco ikan kembung rebus,1.0
12538,Tumis tahu+tempe+buncis santan,1.0
12538,Chicken Steak with Basil Cream Cheese,4.0
12538,"Tahu Aci ala""",4.0
12538,Balado tahu tempe,1.0
12540,Sambel Goreng Tahu Tongkol,1.0
12540,Gulai telur Kampung (kapau),1.0
12540,Tumis ikan nila ala2,3.0
12540,Bistik Ayam,0.0
12550,Japanese Chicken Katsu Curry,2.0
12550,Telur Dadar,4.0
12550,Telur Bumbu Bali,1.0
12550,Udang Saus Asam Manis,1.0
12571,Nasi Goreng Kambing,2.0
12571,Tuna Egg Muffin #DEBM #keto,5.0
12571,Tekwan udang ala2 kudapan akira,1.0
12571,Tahu kriuk lembut,2.0
12574,Tumis Udang Saos Tiram,0.0
12574,Triple T (Tahu-Teri-Tauco) Masak Pedas👄👌,5.0
12574,Kari (tulang) Ayam isi telur kentang,0.0
12574,Sambal Tahu (Spicy Tofu),4.0
12595,Crispy Beef Steak,0.0
12595,Sambal Tempe Enak,1.0
12595,Tumis udang saus tiram,3.0
12595,Tempe Sambel Kemangi Pedass 😋🔥,4.0
12601,Telur Dadar,4.0
12601,Tahu Genjrot ala Bunda Kiyya,3.0
12601,Beef Steak *yummi*,3.0
12601,Tumis pindang ikan Tongkol,3.0
12612,Pindang daging kambing khas palembang #kitaberbagi,3.0
12612,Tongseng Kambing (tanpa santan),4.0
12612,Nasgor mawut kambing,3.0
12612,Chicken Hainan & Nasi Hainan Simple Magic Com,0.0
12617,Tempe Bulat,0.0
12617,Soto Sapi,1.0
12617,Misoa udang nyemek,2.0
12617,Tahu kuah bayam,3.0
12619,Tempe Pencur (dipenyet sampai ancur),1.0
12619,Udang telur asin,0.0
12619,Semur Tahu Tempe Telur Puyuh,1.0
12619,Ikan kembung pesmol,3.0
12636,Oseng Hati Ayam Pedaz,3.0
12636,Nasi Kebuli Kambing Nikmat !,2.0
12636,Pare ayam daging sapi,5.0
12636,Kambing Renyah (crispy goat) sederhana ala KFC,2.0
12658,Perkedel tahu,2.0
12658,Sop Daging Sapi,1.0
12658,Semur tahu,1.0
12658,Pie Singkong Tempe #pr_anekapie,4.0
12661,"Tumis BTW (brokoli, tahu, wortel)",3.0
12661,Tempe mendoan kriuk,1.0
12661,"Tauco tahu, udang, petai",0.0
12661,Tumis Udang Pedas,4.0
12681,Tumis Udang Buncis Sederhana,1.0
12681,Daging Kambing Tumis,3.0
12681,Sop daging seger,4.0
12681,Telur Ceplok Bumbu Kecap,2.0
12710,Tempe goreng krenyes,2.0
12710,Tumis kecap kacangpanjang + tempe,5.0
12710,Gurame asem manis pedas,5.0
12710,Sambel goreng teri kacang dan tempe,4.0
12712,Udang Tepung Roti,5.0
12712,Beef teriyaki ala hokben,2.0
12712,Nasi goreng kari kambing,0.0
12712,Kremesan Ayam Mudah,1.0
12719,Ayam Brewok/ Ayam Goreng Lengkuas,2.0
12719,Sop Kambing Kuah Putih #KitaBerbagi,4.0
12719,Onigiri tuna mayo,5.0
12719,Penyetan Daging Sapi,3.0
12755,"3T (Telur, Tahu, Tauco)",2.0
12755,Krengsengan Sapi,4.0
12755,Pecel Sayur & Tempe Mendoan,3.0
12755,Cara Merebus & Menyimpan Susu Sapi Murni yang Baik & Benar,0.0
12770,Ikan kembung goreng sambal lamongan,0.0
12770,Tongseng Kambing,3.0
12770,Udang saus telor asin 🦐,3.0
12770,Telur Dadar,1.0
12783,Hekeng Ayam Udang #keto,0.0
12783,Sambel goreng udang,4.0
12783,Orek tempe pedes manis,3.0
12783,Gulai Kambing Khas Semarang #kitaberbagi,4.0
12792,Risoles Ayam Sayur,1.0
12792,Tempe sambel simple,3.0
12792,Nasi goreng telur ceplok,2.0
12792,Daging Sapi Merica Item,5.0
12798,Pindang Tongkol Goreng Telur,0.0
12798,Pindang Serani Ikan Patin,5.0
12798,Orek Tempe dan Cumi Asin,4.0
12798,Timun kuah telur (diet debm),3.0
12805,Gulai telur daun singkong,1.0
12805,Udang Bakar Madu,5.0
12805,Beef enoki saus lada hitam,0.0
12805,Cah Toge Kangkung Udang,0.0
12841,Sosis Solo Daging Kambing #kitaberbagi,1.0
12841,Ayam Cabe Ijo,4.0
12841,Telur dadar ber lapis,0.0
12841,Tongseng Kambing #kitaberbagi,2.0
12848,Nuget tahu sayuran tanpa panir tanpa kukus,4.0
12848,Nugget ayam,0.0
12848,Sambel Tempe Kemangi,1.0
12848,Martabak daging sapi,2.0
12852,Asem asem kambing syegeeerr #KitaBerbagi,1.0
12852,Udang Asam Manis Glowing,3.0
12852,Opor Telur + Sayur,0.0
12852,Sate kambing,2.0
12863,Orek Tempe,1.0
12863,Tahu jepang saos padang,1.0
12863,Tuna kaleng telor saos schezuan (DEBM),5.0
12863,120. Ikan Nila Joget Goreng,1.0
12866,Ikan kembung balado,5.0
12866,Bacem tahu tempe,1.0
12866,Sayur labuh siam tempe,0.0
12866,"Seblak makaroni,telur,sawi",1.0
12878,Tongseng Kambing,2.0
12878,Ayam lodho pedas,4.0
12878,Sop kaki Embek merengek 😀😁,3.0
12878,Nasi goreng telur simple,2.0
12884,Tahu Aci part 2,5.0
12884,Gule bening Non santan #kitaberbagi,2.0
12884,Udang goreng selimut,3.0
12884,Tumis Sawi Asin Daging Sapi,0.0
12892,Oseng sawi ijo dadu tempe,4.0
12892,Tumis tempe dan buncis saos tiram,3.0
12892,Ayam Geprek,5.0
12892,Ayam ungkep,0.0
12897,Tumis buncis udang,1.0
12897,Telur ceplok kuah kecap,4.0
12897,Ayam goreng mentega,5.0
12897,Siomay Udang Sambal Kecap,4.0
12904,Tengkleng Daging Sapi,1.0
12904,Ayam cabe ijo,3.0
12904,Oseng tempe gembus cabe ijo,4.0
12904,Oseng Mercon Daging Sapi,1.0
12914,Ikan Mujaer Bumbu Kuning,0.0
12914,Tahu tempe kuah kuning ala ank flores,4.0
12914,Tumis Pare Udang,4.0
12914,Nasi kebuli sapi goreng,4.0
12917,Sop Kambing (rice cooker),1.0
12917,Ikan tongkol belado simple,0.0
12917,Siomay Udang dan Ayam(Dimsum),0.0
12917,Oseng pepaya muda udang pave ala a2s,0.0
12927,Saos kecap udang (cocok utk cocolan)😋,5.0
12927,Steak Daging Sapi Giling,0.0
12927,Sapi lada hitam maknyusss,2.0
12927,Ungkep ayam goreng,5.0
12959,Beef Teriyaki,5.0
12959,Tempe Goreng Tepung Ekonomis,2.0
12959,Udang Crispy Kriuk,5.0
12959,Gulai Nangka Kikil,3.0
12965,Semur ayam kentang,4.0
12965,#kitaberbagi Rendang mantapz dan tips supaya daging empuk,3.0
12965,Bistik daging & hati sapi,4.0
12965,Chicken Teriyaki,1.0
12977,Tahu isi sayur pedas,5.0
12977,Tumis tempe kacang merechon ala momy,4.0
12977,Ayam Goreng Kuning (Ungkepan),0.0
12977,Tekwan ikan ekor kuning murah meriah,5.0
12981,Gulai nangka tulang sapi,2.0
12981,Telur Dadar Tomat,1.0
12981,Tumis brokoli tahu dan tuna untuk diet,1.0
12981,Orek tempe basah cabe ijo,1.0
13016,Keripik tempe,1.0
13016,Tempe bacem sederhana,4.0
13016,Spagheti Telor Kornet,1.0
13016,Bali Telor Pedas,4.0
13020,Ayam saus mentega super simpel,0.0
13020,Tenggiri kuah asam pedas,5.0
13020,Oseng Tempe Buncis,1.0
13020,Tongseng Kambing #KitaBerbagi,1.0
13034,Ayam Serai Kukus,4.0
13034,"Sate Kambing Oven ""Empuk""",4.0
13034,Sambel goreng udang tahu,2.0
13034,Nasgor jagung telur zebra,2.0
13037,Empis empis tempe temanggung,5.0
13037,Tumis Tahu Jamur Sawit,3.0
13037,Telur Masak Bumbu Bali,4.0
13037,Tongseng Kambing,1.0
13041,Telur dadar pedasss,1.0
13041,Sambal Kentang + Bakso Sapi,3.0
13041,Gulai terong+telor ceplok,3.0
13041,Cah toge telur variasi paprika 🥗,3.0
13049,Oseng Tempe Pedas Manis,5.0
13049,Sup iga sapi,1.0
13049,Udang sambal bawang,0.0
13049,Orek Tempe Tahu,4.0
13050,Gulai Ikan Gurami,3.0
13050,Nila Siram Saus Asam Pedas,0.0
13050,Perkedel tempe 'semangit' pedas,5.0
13050,Tumis Pare Udang Pedas,1.0
13066,Gulai Kambing,2.0
13066,Tempe dan kacang kering,1.0
13066,Tahu isi daging,3.0
13066,Teriyaki Daging Kambing #Kitaberbagi,5.0
13071,Mangut Lele,1.0
13071,Tumis tempe pete,3.0
13071,Daging kambing pedas manis,0.0
13071,Creamy Chicken Mushroom Penne,4.0
13077,Sambel baung cabe ijo pedes manis,3.0
13077,Ayam dan tempe sambel mentah,4.0
13077,Bakwan Ayam Goreng Crispy,5.0
13077,Oseng buncis tempe,5.0
13080,Rendang Sapi Ala Rara,4.0
13080,Pepes Tahu,3.0
13080,Tongseng kambing endol,1.0
13080,Tempe tepung,1.0
13084,Daging kambing pedas😀,0.0
13084,Gulai kepala kambing step by step#kitaberbagi,4.0
13084,Daging Sapi Lada Hitam,1.0
13084,Balado telor kentang pete,2.0
13088,Telur bebek cabe ijo.,1.0
13088,Nasi Kebuli Kambing #suasana idul adha,4.0
13088,Semur Kambing Simpel #KitaBerbagi,2.0
13088,Tahu bola pimpong,2.0
13096,Gurami Pedas Asam Manis,0.0
13096,Kambing Domba goreng/panggang simpel,5.0
13096,6. Scrambled Egg Pelangi,2.0
13096,Ayam bakar padang,0.0
13099,Sardine Saus Pedas,5.0
13099,Sate Kambing Bumbu Kacang,4.0
13099,Telor Balado,2.0
13099,Ayam dan tempe sambel mentah,0.0
13118,Tahu Kukus Pelangi ala Lakulaku.homemade,0.0
13118,Tahu Tempe Cabe Ijo,1.0
13118,Oseng cucut cabe gendot,0.0
13118,Sop ayam ala ala menu si kecil,3.0
13119,Oseng Tempe kacang panjang Saus Tiram,3.0
13119,Penyetan empal daging kambing ala kadarnya,3.0
13119,Seblak telor,4.0
13119,Tahu Tempe Bacem,4.0
13122,Oseng Buncis Sosis Bakso Telur,5.0
13122,Sop iga sapi segar,2.0
13122,Martabak tahu,5.0
13122,Udang kecap manis,5.0
13124,Tahu Dangdut Medan,2.0
13124,Tongseng kambing,5.0
13124,Ayam kecap rempah,3.0
13124,Kikil tahu cabe ijo masak kecap,5.0
13125,Brengkesan Ikan Pindang Tongkol,0.0
13125,Orek Tempe Basah,5.0
13125,Tumis Jagung Muda Sapi Cabe Ijo,3.0
13125,Pepes ikan gembung,2.0
13126,Oseng-Oseng Tempe Bosok,3.0
13126,Soto Sapi,2.0
13126,Ayam bumbu balado simple,2.0
13126,Bestik ati ampela ayam,2.0
13141,Galantin daging sapi dan ayam,1.0
13141,Hintalu besantan (telur masak santan),1.0
13141,Daging Sapi Balado,4.0
13141,Udang Teriyaki,3.0
13146,Tahu Goreng Pedas,2.0
13146,Iso sapi gongso,2.0
13146,Sapo Tahu Kerang,0.0
13146,Telur Balado pedes bikin nyusss.....,1.0
13149,Nasi Goreng Kambing Spesial Kebon Sirih 🐐 #kitaberbagi,2.0
13149,Sapi Saus Lada Hitam,4.0
13149,Tumis tempe kacang merechon ala momy,3.0
13149,Tenggiri Masak Santan Cabe Hijau,5.0
13151,Udang goreng simple,5.0
13151,Ayam suwir jamur,5.0
13151,Bubur Sayuran dan Daging Sapi,3.0
13151,Ayam tepung kecap,5.0
13163,Telur Kukus Sosis Kusuka,0.0
13163,Chicken Katsu Saus Teriyaki By : Mela Suntoro,4.0
13163,Telur Ceplok Tauco,1.0
13163,Model tahu,0.0
13178,Tumis toge vs tahu,1.0
13178,Oseng Tempe Buncis,4.0
13178,Pindang ikan patin,5.0
13178,Sambal Tempe #pr_homemadestreetfood,3.0
13181,Cilok Udang,3.0
13181,Risoles Tuna Mayo #ketopad_cp_savorysnack,0.0
13181,Steak kambing #kita berbagi,3.0
13181,Bandeng Cabe Ijo,3.0
13184,Mie Ayam Aku,2.0
